#---------------------------- KTU 1.4 I:1
138122		
#---------------------------- KTU 1.4 I:2
138123	y	y
#---------------------------- KTU 1.4 I:3
138124		
#---------------------------- KTU 1.4 I:4
138125	any	any
138126	l	l
138127	yṣḥ	yṣḥ
138128	ṯr	ṯr
#---------------------------- KTU 1.4 I:5
138129	il	il
138130	abh	abh
138131	il	il
138132	mlk	mlk
#---------------------------- KTU 1.4 I:6
138133	d	d
138134	yknnh	yknnh
138135	yṣḥ	yṣḥ
138136	aṯ	aṯ
#---------------------------- KTU 1.4 I:7
138137	rt	rt
138138	w	w
138139	bnh	bnh
138140	i	i
138141	lt	lt
#---------------------------- KTU 1.4 I:8
138142	w	w
138143	ṣbrt	ṣbrt
138144	aryh	aryh
#---------------------------- KTU 1.4 I:9
138145	wn	wn
138146	in	in
138147	bt	bt
138148	l	l
138149	bʿl	bʿl
#---------------------------- KTU 1.4 I:10
138150	km	km
138151	ilm	ilm
138152	w	w
138153	ḥẓr	ḥẓr
#---------------------------- KTU 1.4 I:11
138154	k	k
138155	bn	bn
138156	aṯrt	aṯrt
#---------------------------- KTU 1.4 I:12
138157	mṯb	mṯb
138158	il	il
138159	mẓll	mẓll
#---------------------------- KTU 1.4 I:13
138160	bnh	bnh
138161	mṯb	mṯb
138162	rbt	rbt
#---------------------------- KTU 1.4 I:14
138163	aṯrt	aṯrt
138164	ym	ym
138165	mṯb	mṯb
#---------------------------- KTU 1.4 I:15
138166	klt	klt
138167	knyt	knyt
#---------------------------- KTU 1.4 I:16
138168	mṯb	mṯb
138169	pdry	pdry
138170	btar	btar
#---------------------------- KTU 1.4 I:17
138171	mẓll	mẓll
138172	ṭly	ṭly
138173	bt	bt
138174	rb	rb
#---------------------------- KTU 1.4 I:18
138175	mṯb	mṯb
138176	arṣy	arṣy
138177	bt	bt
138178	yʿbdr	yʿbdr
#---------------------------- KTU 1.4 I:19
138179	ap	ap
138180	mṯn	mṯn
138181	rgmm	rgmm
#---------------------------- KTU 1.4 I:20
138182	argmk	argmk
138183	šskn	šskn
138184	mʿ	mʿ
#---------------------------- KTU 1.4 I:21
138185	mgn	mgn
138186	rbt	rbt
138187	aṯrt	aṯrt
138188	ym	ym
#---------------------------- KTU 1.4 I:22
138189	mġẓ	mġẓ
138190	qnyt	qnyt
138191	ilm	ilm
#---------------------------- KTU 1.4 I:23
138192	hyn	hyn
138193	ʿly	ʿly
138194	l	l
138195	mpḫm	mpḫm
#---------------------------- KTU 1.4 I:24
138196	bd	bd
138197	ḫss	ḫss
138198	mṣbṭm	mṣbṭm
#---------------------------- KTU 1.4 I:25
138199	yṣq	yṣq
138200	ksp	ksp
138201	yšl	yšl
#---------------------------- KTU 1.4 I:26
138202	ḥ	ḥ
138203	ḫrṣ	ḫrṣ
138204	yṣq	yṣq
138205	ksp	ksp
#---------------------------- KTU 1.4 I:27
138206	l	l
138207	alpm	alpm
138208	ḫrṣ	ḫrṣ
138209	yṣq	yṣq
#---------------------------- KTU 1.4 I:28
138210	m	m
138211	l	l
138212	rbbt	rbbt
138213	x	x
138214	xx	xx
#---------------------------- KTU 1.4 I:29
138215	yṣq	yṣq
138216	ḫym	ḫym
138217	w	w
