#---------------------------- KTU 1.16 I:1
143190	l	l
143191	krt	krt
#---------------------------- KTU 1.16 I:2
143192	k	k
143193	klb	klb
143194	b	b
143195	btk	btk
143196	nʿtq	nʿtq
143197	k	k
143198	inr	inr
#---------------------------- KTU 1.16 I:3
143199	ap	ap
143200	ḫštk	ḫštk
143201	ap	ap
143202	ab	ab
143203	ik	ik
143204	mtm	mtm
#---------------------------- KTU 1.16 I:4
143205	tmtn	tmtn
143206	u	u
143207	ḫštk	ḫštk
143208	l	l
143209	ntn	ntn
#---------------------------- KTU 1.16 I:5
143210	ʿtq	ʿtq
143211	bd	bd
143212	aṯt	aṯt
143213	ab	ab
143214	ṣrry	ṣrry
#---------------------------- KTU 1.16 I:6
143215	tbkyk	tbkyk
143216	ab	ab
143217	ġr	ġr
143218	bʿl	bʿl
#---------------------------- KTU 1.16 I:7
143219	ṣpn	ṣpn
143220	ḥlm	ḥlm
143221	qdš	qdš
#---------------------------- KTU 1.16 I:8
143222	nny	nny
143223	ḥlm	ḥlm
143224	adr	adr
143225	ḥl	ḥl
#---------------------------- KTU 1.16 I:9
143226	rḥb	rḥb
143227	mknpt	mknpt
143228	ap	ap
#---------------------------- KTU 1.16 I:10
143229	krt	krt
143230	bnm	bnm
143231	il	il
143232	špḥ	špḥ
#---------------------------- KTU 1.16 I:11
143233	lṭpn	lṭpn
143234	w	w
143235	qdš	qdš
143236	ʿl	ʿl
#---------------------------- KTU 1.16 I:12
143237	abh	abh
143238	yʿrṣ	yʿrṣ
143239	ybky	ybky
#---------------------------- KTU 1.16 I:13
143240	w	w
143241	yšnn	yšnn
143242	ytn	ytn
143243	gh	gh
#---------------------------- KTU 1.16 I:14
143244	bky	bky
143245	b	b
143246	ḥyk	ḥyk
143247	abn	abn
143248	ašmḫ	ašmḫ
#---------------------------- KTU 1.16 I:15
143249	blmtk	blmtk
143250	ngln	ngln
143251	k	k
143252	klb	klb
#---------------------------- KTU 1.16 I:16
143253	b	b
143254	btk	btk
143255	nʿtq	nʿtq
143256	k	k
143257	inr	inr
#---------------------------- KTU 1.16 I:17
143258	atḫštk	atḫštk
143259	ap	ap
143260	ab	ab
143261	k	k
143262	mtm	mtm
#---------------------------- KTU 1.16 I:18
143263	tmtn	tmtn
143264	u	u
143265	ḫštk	ḫštk
143266	l	l
143267	ntn	ntn
#---------------------------- KTU 1.16 I:19
143268	ʿtḫq	ʿtḫq
143269	bd	bd
143270	aṯt	aṯt
143271	ab	ab
143272	ṣrry	ṣrry
#---------------------------- KTU 1.16 I:20
143273	ikm	ikm
143274	yrgm	yrgm
143275	bn	bn
143276	il	il
#---------------------------- KTU 1.16 I:21
143277	krt	krt
143278	špḥ	špḥ
143279	lṭpn	lṭpn
#---------------------------- KTU 1.16 I:22
143280	w	w
143281	qdš	qdš
143282	u	u
143283	ilm	ilm
143284	tmtn	tmtn
#---------------------------- KTU 1.16 I:23
