#---------------------------- KTU 1.23 1
147097	iqra	!i!qrʔ[	/q-r-ʔ/	vb	to call
147098	ilm	il(I)/	ỉl (I)	n.	god
147099	nˤmm	nˤm(I)/	nʕm (I)	adj.	handsome
#---------------------------- KTU 1.23 2
147100	w	w	w	conj.	and
147101	ysmm	ysm(II)/;ysm(I)/	ysm (II);ysm (I)	n.;adj.	elegance;handsome
147102	bn	bn(I)/;bn(II);bn[	bn (I);bn (II);/b-n/	n.;prep.;vb	son;between;to understand
147103	šp	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.23 3
147104	ytnm	ytn(I)/	ytn (I)	n.	temple slaves
147105	qrt	qrt(I)/	qrt (I)	n.	city
147106	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147107	ˤly	ˤly[	/ʕ-l-y/	vb	to go up
#---------------------------- KTU 1.23 4
147108	b	b	b	prep.	in
147109	mdbr	mdbr/	mdbr	n.	desert
147110	špm	šp/	šp	n.	dune
147111	ydr	ndr[	/n-d-r/	vb	to make a vow
#---------------------------- KTU 1.23 5
147112	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147113	rišhm	riš(I)/	rỉš (I)	n.	head
147114	w	w	w	conj.	and
147115	yšxm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.23 6
147116	lḥm	lḥm(I)[;lḥm/;lḥ(I)/	/l-ḥ-m/ (I);lḥm;lḥ (I)	vb;n.;n.	to eat;grain;cheek
147117	b	b	b	prep.	in
147118	lḥm	lḥm(I)[;lḥm/;lḥ(I)/	/l-ḥ-m/ (I);lḥm;lḥ (I)	vb;n.;n.	to eat;grain;cheek
147119	ay	ay/	ảy	adj.	anyone
147120	w	w	w	conj.	and
147121	šty	šty[	/š-t-y/	vb	to drink
147122	b	b	b	prep.	in
147123	ḫmr	ḫmr/	ḫmr	n.	(sparkling(?)) wine
147124	yn	yn/	yn	n.	wine
147125	ay	ay/	ảy	adj.	anyone
#---------------------------- KTU 1.23 7
147126	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n.;adj.	to be well;peace;pure
147127	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)
147128	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n.;adj.	to be well;peace;pure
147129	mlkt	mlkt/	mlkt	n.	queen
147130	ˤrbm	ˤrb(II)/	ʕrb (II)	n.	officiant
147131	w	w	w	conj.	and
147132	ṯnnm	ṯnn(I)/	ṯnn (I)	n.	archer
#---------------------------- KTU 1.23 8
